"id","race_id","qualifier_id","name","year","age","athlete_id","final_time","cycle_time","run_time","swim_time","high_temp","low_temp","high_humidity","low_humidity","starting_elevation","gross_elevation_gain"
36292,5015,67724,"Ironman Arizona",2008,40,28382,34414,18288,12169,3642,94.00,63.00,23.00,4.00,1160.00,2119.00
245020,5089,48917,"Ironman World Championships",2006,40,28382,39550,20870,13720,4357,82.00,77.00,84.00,58.00,49.00,4865.00
101017,5281,56781,"Ironman Texas",2011,46,28382,34144,17418,12372,3973,91.00,71.00,87.00,48.00,160.00,2822.00
54494,5030,75954,"Ironman Western Australia",2007,40,28382,33091,17618,11979,209640,70.00,55.00,73.00,34.00,13.00,1142.00
32194,5016,67724,"Ironman Arizona",2010,45,28382,35073,18512,12442,3760,72.00,58.00,67.00,41.00,1160.00,2119.00
245484,5090,48917,"Ironman World Championships",2004,35,28382,40037,21243,13681,4480,87.00,73.00,76.00,51.00,49.00,4865.00
358663,5212,20398,"Ironman Coeur d Alene",2005,35,28382,35024,18797,11642,4087,78.00,48.00,87.00,26.00,2188.00,6517.00
252963,5083,48917,"Ironman World Championships",2010,45,28382,36898,19080,13232,4122,82.00,71.00,78.00,54.00,49.00,4865.00
358078,5211,20398,"Ironman Coeur d Alene",2006,40,28382,36536,18797,13393,3973,89.00,55.00,82.00,21.00,2188.00,6517.00
244644,5088,48917,"Ironman World Championships",2007,35,28415,37573,19444,13508,4160,84.00,73.00,76.00,49.00,49.00,4865.00
32228,5016,67724,"Ironman Arizona",2010,40,28415,36128,19015,12944,3777,72.00,58.00,67.00,41.00,1160.00,2119.00
244983,5089,48917,"Ironman World Championships",2006,35,28415,36948,19058,13158,4298,82.00,77.00,84.00,58.00,49.00,4865.00
246069,5087,48917,"Ironman World Championships",2008,40,28415,38777,19996,14086,4283,84.00,73.00,73.00,50.00,49.00,4865.00
251510,5084,48917,"Ironman World Championships",2011,40,28415,37528,19654,13092,4346,84.00,75.00,74.00,56.00,49.00,4865.00
215319,5142,88283,"Ironman Canada",2011,40,28415,35731,19143,12450,3828,86.00,57.00,48.00,17.00,0.00,4268.00
92429,5062,73184,"Ironman Australia",2006,34,28442,38462,20782,13367,4312,71.00,50.00,100.00,15.00,16.00,4789.00
347743,5207,20398,"Ironman Coeur d Alene",2009,35,28442,35562,18685,12023,4308,60.00,48.00,87.00,55.00,2188.00,6517.00
215793,5141,88283,"Ironman Canada",2010,35,28442,37810,19368,14072,3914,67.00,46.00,71.00,34.00,0.00,4268.00
57192,5038,12962,"Ironman New Zealand",2008,35,28442,38880,19568,14253,4387,69.00,61.00,90.00,67.00,1335.00,3268.00
216017,5145,88283,"Ironman Canada",2009,35,28442,37291,18702,14151,3991,82.00,54.00,82.00,28.00,0.00,4268.00
32256,5016,67724,"Ironman Arizona",2010,35,28442,37192,19080,13229,4363,72.00,58.00,67.00,41.00,1160.00,2119.00
267567,5273,99365,"Ironman Lanzarote",2006,30,28442,42881,22742,15359,4172,78.00,64.00,78.00,44.00,100.00,8824.00
93713,5063,73184,"Ironman Australia",2005,30,28442,41031,19913,16771,4347,86.00,51.00,100.00,31.00,16.00,4789.00
147147,5113,89837,"Ironman Wisconsin",2007,30,28453,42652,22356,15120,4373,73.00,52.00,100.00,57.00,863.00,1916.00
134113,5109,89837,"Ironman Wisconsin",2010,30,28453,37581,19947,13551,3615,80.00,50.00,89.00,39.00,863.00,1916.00
43128,5021,97485,"Ironman Cozumel",2009,30,28453,39620,21423,14722,191340,78.00,60.00,100.00,69.00,14.00,555.00
32266,5016,67724,"Ironman Arizona",2010,30,28453,37341,19801,13545,3645,72.00,58.00,67.00,41.00,1160.00,2119.00
133845,5108,89837,"Ironman Wisconsin",2011,35,28453,36353,19492,12852,213780,84.00,51.00,100.00,43.00,863.00,1916.00
134303,5110,89837,"Ironman Wisconsin",2009,30,28453,41678,20801,16348,3977,83.00,48.00,100.00,37.00,863.00,1916.00
347370,5208,20398,"Ironman Coeur d Alene",2010,30,28453,38115,19950,14168,3702,77.00,51.00,82.00,43.00,2188.00,6517.00
32304,5016,67724,"Ironman Arizona",2010,45,28492,38195,20222,12959,4428,72.00,58.00,67.00,41.00,1160.00,2119.00
216039,5145,88283,"Ironman Canada",2009,45,28492,38911,19994,14372,4113,82.00,54.00,82.00,28.00,0.00,4268.00
215324,5142,88283,"Ironman Canada",2011,50,28492,36151,18971,12798,4043,86.00,57.00,48.00,17.00,0.00,4268.00
347368,5208,20398,"Ironman Coeur d Alene",2010,45,28492,38002,19734,13542,4274,77.00,51.00,82.00,43.00,2188.00,6517.00
246153,5087,48917,"Ironman World Championships",2008,45,28492,40498,21640,13653,4614,84.00,73.00,73.00,50.00,49.00,4865.00
347843,5207,20398,"Ironman Coeur d Alene",2009,45,28492,38625,19929,13685,4489,60.00,48.00,87.00,55.00,2188.00,6517.00
215805,5141,88283,"Ironman Canada",2010,45,28492,38927,20147,14075,4065,67.00,46.00,71.00,34.00,0.00,4268.00
216288,5147,88283,"Ironman Canada",2008,45,28492,38652,20076,13877,4296,82.00,52.00,82.00,30.00,0.00,4268.00
251292,5084,48917,"Ironman World Championships",2011,50,28492,36781,19201,12639,4474,84.00,75.00,74.00,56.00,49.00,4865.00
346829,5204,20398,"Ironman Coeur d Alene",2011,50,28492,37141,19367,12555,4653,71.00,39.00,81.00,25.00,2188.00,6517.00
36362,5015,67724,"Ironman Arizona",2008,45,28492,41628,20485,16508,4190,94.00,63.00,23.00,4.00,1160.00,2119.00
231366,5146,88283,"Ironman Canada",2005,25,28496,41471,21092,16072,3905,88.00,53.00,67.00,21.00,0.00,4268.00
215161,5140,88283,"Ironman Canada",2012,35,28496,37562,19530,13779,3886,80.00,51.00,64.00,28.00,0.00,4268.00
230724,5143,88283,"Ironman Canada",2006,25,28496,42067,20603,17073,3853,89.00,50.00,76.00,19.00,0.00,4268.00
346841,5204,20398,"Ironman Coeur d Alene",2011,34,28496,37562,19270,13783,3935,71.00,39.00,81.00,25.00,2188.00,6517.00
215779,5141,88283,"Ironman Canada",2010,30,28496,36366,19587,12799,211980,67.00,46.00,71.00,34.00,0.00,4268.00
346548,5205,20398,"Ironman Coeur d Alene",2012,35,28496,38210,19570,14407,3827,71.00,55.00,94.00,43.00,2188.00,6517.00
32308,5016,67724,"Ironman Arizona",2010,30,28496,38227,20377,13595,3815,72.00,58.00,67.00,41.00,1160.00,2119.00
216299,5147,88283,"Ironman Canada",2008,30,28496,39503,20123,14930,3928,82.00,52.00,82.00,30.00,0.00,4268.00
230915,5148,88283,"Ironman Canada",2004,25,28496,42834,22197,16391,3823,80.00,57.00,94.00,44.00,0.00,4268.00
245534,5090,48917,"Ironman World Championships",2004,50,28555,41789,22403,14108,4491,87.00,73.00,76.00,51.00,49.00,4865.00
232204,5152,88283,"Ironman Canada",2002,45,28555,38615,20612,13373,3875,78.00,62.00,78.00,41.00,0.00,4268.00
43208,5024,97485,"Ironman Cozumel",2011,55,28555,39477,0,0,0,80.00,64.00,100.00,70.00,14.00,555.00
267786,5274,99365,"Ironman Lanzarote",2005,50,28555,41813,23623,13728,3916,78.00,66.00,83.00,51.00,100.00,8824.00
245738,5092,48917,"Ironman World Championships",2003,50,28555,41096,21405,14546,4506,84.00,73.00,79.00,54.00,49.00,4865.00
279011,5203,89085,"Ironman European Championships",2011,55,28555,42457,21877,15354,4040,62.00,51.00,94.00,64.00,367.00,4973.00
246116,5087,48917,"Ironman World Championships",2008,55,28555,39635,21252,13494,4186,84.00,73.00,73.00,50.00,49.00,4865.00
32367,5016,67724,"Ironman Arizona",2010,55,28555,39269,20059,14093,4110,72.00,58.00,67.00,41.00,1160.00,2119.00
232383,5150,88283,"Ironman Canada",2001,48,28555,38637,20337,13632,4062,80.00,53.00,77.00,37.00,0.00,4268.00
358136,5211,20398,"Ironman Coeur d Alene",2006,50,28555,39321,20232,14621,3842,89.00,55.00,82.00,21.00,2188.00,6517.00
267979,5277,99365,"Ironman Lanzarote",2002,45,28555,41695,24099,13433,208380,73.00,66.00,83.00,53.00,100.00,8824.00
251828,5084,48917,"Ironman World Championships",2011,55,28555,40619,20581,14911,4424,84.00,75.00,74.00,56.00,49.00,4865.00
323509,5228,36706,"Ironman Austria",2001,53,28555,39523,19888,14896,4027,77.00,60.00,94.00,36.00,1463.00,6301.00
195538,5162,42697,"Ironman Switzerland",2003,50,28555,40483,21965,13807,4114,80.00,53.00,100.00,44.00,1339.00,5781.00
172159,5168,73783,"Ironman Lake Placid",2009,55,28555,39767,20544,14603,3821,78.00,62.00,100.00,50.00,1801.00,6493.00
245031,5089,48917,"Ironman World Championships",2006,50,28555,39965,20915,13838,4424,82.00,77.00,84.00,58.00,49.00,4865.00
245902,5093,48917,"Ironman World Championships",2002,45,28555,42535,22054,14870,5039,84.00,72.00,76.00,43.00,49.00,4865.00
357181,5209,20398,"Ironman Coeur d Alene",2008,55,28555,39060,0,0,39060,71.00,53.00,94.00,41.00,2188.00,6517.00
254040,5086,48917,"Ironman World Championships",2009,55,28555,41382,21261,15033,4333,87.00,78.00,74.00,51.00,49.00,4865.00
134331,5110,89837,"Ironman Wisconsin",2009,30,28764,45500,22009,17065,5331,83.00,48.00,100.00,37.00,863.00,1916.00
133868,5108,89837,"Ironman Wisconsin",2011,36,28764,45025,21270,17678,5066,84.00,51.00,100.00,43.00,863.00,1916.00
100730,5279,56781,"Ironman Texas",2013,35,28764,50434,21129,21444,4920,91.00,73.00,94.00,47.00,160.00,2822.00
57150,5035,12962,"Ironman New Zealand",2010,35,28764,42654,0,0,0,67.00,50.00,81.00,41.00,1335.00,3268.00
204670,5157,42697,"Ironman Switzerland",2010,35,28764,46322,0,0,0,70.00,51.00,100.00,26.00,1339.00,5781.00
346697,5205,20398,"Ironman Coeur d Alene",2012,37,28764,48582,24063,17800,5156,71.00,55.00,94.00,43.00,2188.00,6517.00
101283,5281,56781,"Ironman Texas",2011,36,28764,56944,28184,21538,5535,91.00,71.00,87.00,48.00,160.00,2822.00
32576,5016,67724,"Ironman Arizona",2010,35,28764,42033,21081,14964,5032,72.00,58.00,67.00,41.00,1160.00,2119.00
347885,5207,20398,"Ironman Coeur d Alene",2009,45,28799,40707,20263,15316,4643,60.00,48.00,87.00,55.00,2188.00,6517.00
357178,5209,20398,"Ironman Coeur d Alene",2008,40,28799,38975,0,0,38975,71.00,53.00,94.00,41.00,2188.00,6517.00
216108,5145,88283,"Ironman Canada",2009,45,28799,43033,20812,17610,4212,82.00,54.00,82.00,28.00,0.00,4268.00
100683,5279,56781,"Ironman Texas",2013,45,28799,42507,19942,17488,4476,91.00,73.00,94.00,47.00,160.00,2822.00
346952,5204,20398,"Ironman Coeur d Alene",2011,47,28799,41036,21153,14829,4342,71.00,39.00,81.00,25.00,2188.00,6517.00
346616,5205,20398,"Ironman Coeur d Alene",2012,48,28799,42997,20975,16493,4766,71.00,55.00,94.00,43.00,2188.00,6517.00
32611,5016,67724,"Ironman Arizona",2010,45,28799,42328,20307,17361,4042,72.00,58.00,67.00,41.00,1160.00,2119.00
36349,5015,67724,"Ironman Arizona",2008,40,28799,40737,20519,15109,4551,94.00,63.00,23.00,4.00,1160.00,2119.00
114231,5125,59748,"Ironman Louisville",2012,45,28799,40857,20296,15618,4313,92.00,69.00,84.00,38.00,466.00,4171.00
36713,5018,67724,"Ironman Arizona",2007,40,28799,40745,20776,14731,4649,78.00,59.00,36.00,10.00,1160.00,2119.00
134516,5111,89837,"Ironman Wisconsin",2008,40,28799,38985,19833,14163,4278,72.00,51.00,89.00,44.00,863.00,1916.00
33026,5016,67724,"Ironman Arizona",2010,45,29216,46037,23075,17304,4802,72.00,58.00,67.00,41.00,1160.00,2119.00
43312,5023,97485,"Ironman Cozumel",2012,45,29216,49154,24457,17326,6490,77.00,57.00,72.00,36.00,14.00,555.00
348314,5207,20398,"Ironman Coeur d Alene",2009,40,29216,50814,24837,20149,4838,60.00,48.00,87.00,55.00,2188.00,6517.00
114180,5124,59748,"Ironman Louisville",2013,45,29216,53679,25947,21371,5132,91.00,66.00,81.00,38.00,466.00,4171.00
68774,5283,64203,"Ironman Asia Pacific Championships",2013,45,29216,46190,0,0,0,77.00,59.00,68.00,25.00,102.00,3402.00
57166,5035,12962,"Ironman New Zealand",2010,45,29216,47009,0,0,0,67.00,50.00,81.00,41.00,1335.00,3268.00
279021,5203,89085,"Ironman European Championships",2011,45,29216,44813,22965,16236,4658,62.00,51.00,94.00,64.00,367.00,4973.00
100872,5280,56781,"Ironman Texas",2012,40,29408,46530,22717,17451,5103,87.00,59.00,100.00,42.00,160.00,2822.00
101214,5281,56781,"Ironman Texas",2011,41,29408,47351,22669,18537,5134,91.00,71.00,87.00,48.00,160.00,2822.00
231581,5146,88283,"Ironman Canada",2005,30,29408,48185,23763,18214,5293,88.00,53.00,67.00,21.00,0.00,4268.00
195532,5163,42697,"Ironman Switzerland",2004,30,29408,48903,26369,17060,5474,78.00,61.00,100.00,36.00,1339.00,5781.00
33218,5016,67724,"Ironman Arizona",2010,40,29408,47610,24042,17373,5223,72.00,58.00,67.00,41.00,1160.00,2119.00
147324,5113,89837,"Ironman Wisconsin",2007,35,29408,48776,23923,18403,5064,73.00,52.00,100.00,57.00,863.00,1916.00
37110,5020,67724,"Ironman Arizona",2006,32,29408,46240,23753,16216,5252,88.00,60.00,31.00,9.00,1160.00,2119.00
36836,5018,67724,"Ironman Arizona",2007,50,29453,48375,22457,20728,4227,78.00,59.00,36.00,10.00,1160.00,2119.00
33264,5016,67724,"Ironman Arizona",2010,55,29453,48042,20945,22209,4010,72.00,58.00,67.00,41.00,1160.00,2119.00
216357,5147,88283,"Ironman Canada",2008,50,29453,44219,21402,18388,3955,82.00,52.00,82.00,30.00,0.00,4268.00
215732,5139,88283,"Ironman Canada",2013,55,29453,47820,23126,19829,4044,73.00,47.00,92.00,22.00,2141.00,7323.00
36452,5015,67724,"Ironman Arizona",2008,50,29453,47904,21554,21619,4095,94.00,63.00,23.00,4.00,1160.00,2119.00
216211,5145,88283,"Ironman Canada",2009,50,29453,52343,22641,24774,4021,82.00,54.00,82.00,28.00,0.00,4268.00
252880,5083,48917,"Ironman World Championships",2010,35,30332,35865,17498,14408,3674,82.00,71.00,78.00,54.00,49.00,4865.00
251048,5084,48917,"Ironman World Championships",2011,35,30332,32339,16843,11486,3738,84.00,75.00,74.00,56.00,49.00,4865.00
253530,5086,48917,"Ironman World Championships",2009,30,30332,34347,17640,12506,3694,87.00,78.00,74.00,51.00,49.00,4865.00
244869,5088,48917,"Ironman World Championships",2007,30,30332,33906,17382,12415,3800,84.00,73.00,76.00,49.00,49.00,4865.00
34144,5013,67724,"Ironman Arizona",2009,30,30332,31868,16972,11221,205980,76.00,48.00,44.00,14.00,1160.00,2119.00
245965,5087,48917,"Ironman World Championships",2008,30,30332,34145,17370,12660,3820,84.00,73.00,73.00,50.00,49.00,4865.00
182749,5169,73783,"Ironman Lake Placid",2005,31,30334,36296,20132,11847,3862,78.00,46.00,100.00,37.00,1801.00,6493.00
34147,5013,67724,"Ironman Arizona",2009,35,30334,32550,17215,11363,3618,76.00,48.00,44.00,14.00,1160.00,2119.00
245968,5087,48917,"Ironman World Championships",2008,30,30334,34422,18639,11626,3798,84.00,73.00,73.00,50.00,49.00,4865.00
347717,5207,20398,"Ironman Coeur d Alene",2009,35,30334,33871,18454,11291,3793,60.00,48.00,87.00,55.00,2188.00,6517.00
244875,5088,48917,"Ironman World Championships",2007,30,30334,34625,18903,11506,3834,84.00,73.00,76.00,49.00,49.00,4865.00
244935,5089,48917,"Ironman World Championships",2006,30,30334,36163,18886,12896,3915,82.00,77.00,84.00,58.00,49.00,4865.00
251141,5084,48917,"Ironman World Championships",2011,35,30334,33736,17550,12071,3763,84.00,75.00,74.00,56.00,49.00,4865.00
182115,5174,73783,"Ironman Lake Placid",2006,30,30334,35503,19378,11757,3697,73.00,55.00,97.00,43.00,1801.00,6493.00
36646,5018,67724,"Ironman Arizona",2007,30,30334,34849,18848,12082,206640,78.00,59.00,36.00,10.00,1160.00,2119.00
36290,5015,67724,"Ironman Arizona",2008,30,30334,33919,18420,11492,3631,94.00,63.00,23.00,4.00,1160.00,2119.00
245991,5087,48917,"Ironman World Championships",2008,35,30362,34979,18587,11374,4611,84.00,73.00,73.00,50.00,49.00,4865.00
36661,5018,67724,"Ironman Arizona",2007,35,30362,36446,19129,12553,4299,78.00,59.00,36.00,10.00,1160.00,2119.00
252831,5083,48917,"Ironman World Championships",2010,40,30362,35293,18423,11902,4503,82.00,71.00,78.00,54.00,49.00,4865.00
34172,5013,67724,"Ironman Arizona",2009,35,30362,34078,18127,11723,3917,76.00,48.00,44.00,14.00,1160.00,2119.00
36982,5020,67724,"Ironman Arizona",2006,35,30362,36770,18566,13467,4279,88.00,60.00,31.00,9.00,1160.00,2119.00
36300,5015,67724,"Ironman Arizona",2008,35,30362,36433,19252,12478,4281,94.00,63.00,23.00,4.00,1160.00,2119.00
101018,5281,56781,"Ironman Texas",2011,38,30366,34236,17864,12473,214320,91.00,71.00,87.00,48.00,160.00,2822.00
251170,5084,48917,"Ironman World Championships",2011,35,30366,34013,18296,11786,213120,84.00,75.00,74.00,56.00,49.00,4865.00
346517,5205,20398,"Ironman Coeur d Alene",2012,39,30366,35505,19355,12319,211020,71.00,55.00,94.00,43.00,2188.00,6517.00
34175,5013,67724,"Ironman Arizona",2009,35,30366,34162,18106,12332,206400,76.00,48.00,44.00,14.00,1160.00,2119.00
249524,5085,48917,"Ironman World Championships",2012,35,30366,35618,19313,12323,3621,86.00,75.00,66.00,53.00,49.00,4865.00
347750,5207,20398,"Ironman Coeur d Alene",2009,35,30366,35659,19043,12491,3721,60.00,48.00,87.00,55.00,2188.00,6517.00
252825,5083,48917,"Ironman World Championships",2010,35,30366,35147,18994,12030,3673,82.00,71.00,78.00,54.00,49.00,4865.00
84931,5057,73184,"Ironman Australia",2010,45,30375,42666,19675,19531,207600,85.00,63.00,100.00,36.00,16.00,4789.00
34186,5013,67724,"Ironman Arizona",2009,45,30375,34385,17940,12097,3971,76.00,48.00,44.00,14.00,1160.00,2119.00
162436,5181,96766,"Ironman UK",2012,45,30375,35642,20010,11294,3958,73.00,55.00,88.00,38.00,246.00,7223.00
253553,5086,48917,"Ironman World Championships",2009,45,30375,35185,18922,11587,4258,87.00,78.00,74.00,51.00,49.00,4865.00
260554,5268,99365,"Ironman Lanzarote",2007,40,30375,39756,21095,13886,4207,77.00,66.00,78.00,47.00,100.00,8824.00
57179,5038,12962,"Ironman New Zealand",2008,40,30375,35350,18839,12171,3911,69.00,61.00,90.00,67.00,1335.00,3268.00
72860,5049,31581,"Ironman South Africa",2009,45,30375,35428,19133,11953,4011,95.00,60.00,88.00,20.00,220.00,3613.00
246003,5087,48917,"Ironman World Championships",2008,40,30375,35228,19094,11373,4424,84.00,73.00,73.00,50.00,49.00,4865.00
252844,5083,48917,"Ironman World Championships",2010,45,30375,35401,18305,12335,4286,82.00,71.00,78.00,54.00,49.00,4865.00
316725,5224,36706,"Ironman Austria",2004,40,30375,41998,20553,16548,4271,75.00,54.00,100.00,42.00,1463.00,6301.00
251631,5084,48917,"Ironman World Championships",2011,45,30383,35233,18518,12815,207360,84.00,75.00,74.00,56.00,49.00,4865.00
357120,5209,20398,"Ironman Coeur d Alene",2008,40,30383,36791,0,0,36791,71.00,53.00,94.00,41.00,2188.00,6517.00
245723,5092,48917,"Ironman World Championships",2003,35,30383,39777,19642,16172,205260,84.00,73.00,79.00,54.00,49.00,4865.00
244630,5088,48917,"Ironman World Championships",2007,40,30383,36080,18560,13646,204120,84.00,73.00,76.00,49.00,49.00,4865.00
346832,5204,20398,"Ironman Coeur d Alene",2011,45,30383,37282,19644,13601,215940,71.00,39.00,81.00,25.00,2188.00,6517.00
85002,5060,73184,"Ironman Australia",2009,40,30383,36554,19820,13438,197700,73.00,62.00,100.00,55.00,16.00,4789.00
252862,5083,48917,"Ironman World Championships",2010,40,30383,35630,18921,12816,203040,82.00,71.00,78.00,54.00,49.00,4865.00
215151,5140,88283,"Ironman Canada",2012,45,30383,35738,18681,13297,204360,80.00,51.00,64.00,28.00,0.00,4268.00
34192,5013,67724,"Ironman Arizona",2009,40,30383,34541,18131,12628,198600,76.00,48.00,44.00,14.00,1160.00,2119.00
158188,5081,45963,"Ironman Lake Tahoe",2013,45,30383,40453,21560,14586,213480,61.00,33.00,89.00,33.00,6250.00,8246.00
171890,5168,73783,"Ironman Lake Placid",2009,40,30391,38846,20091,14546,3743,78.00,62.00,100.00,50.00,1801.00,6493.00
230835,5148,88283,"Ironman Canada",2004,35,30391,40828,20806,15512,4134,80.00,57.00,94.00,44.00,0.00,4268.00
34202,5013,67724,"Ironman Arizona",2009,40,30391,34803,18016,12544,3779,76.00,48.00,44.00,14.00,1160.00,2119.00
250511,5085,48917,"Ironman World Championships",2012,45,30391,46113,22215,18817,4525,86.00,75.00,66.00,53.00,49.00,4865.00
101035,5281,56781,"Ironman Texas",2011,46,30391,36971,18233,14387,4000,91.00,71.00,87.00,48.00,160.00,2822.00
358696,5212,20398,"Ironman Coeur d Alene",2005,35,30391,38230,19479,14596,3774,78.00,48.00,87.00,26.00,2188.00,6517.00
43205,5024,97485,"Ironman Cozumel",2011,45,30391,39400,0,0,0,80.00,64.00,100.00,70.00,14.00,555.00
252680,5084,48917,"Ironman World Championships",2011,45,30394,39539,19551,15219,4201,84.00,75.00,74.00,56.00,49.00,4865.00
358087,5211,20398,"Ironman Coeur d Alene",2006,40,30394,36855,19775,13160,213240,89.00,55.00,82.00,21.00,2188.00,6517.00
246127,5087,48917,"Ironman World Championships",2008,40,30394,39966,21186,13815,4417,84.00,73.00,73.00,50.00,49.00,4865.00
244960,5089,48917,"Ironman World Championships",2006,40,30394,37734,19927,12920,4310,82.00,77.00,84.00,58.00,49.00,4865.00
215164,5140,88283,"Ironman Canada",2012,45,30394,37711,19379,13980,3981,80.00,51.00,64.00,28.00,0.00,4268.00
216060,5145,88283,"Ironman Canada",2009,40,30394,40381,20349,15597,3605,82.00,54.00,82.00,28.00,0.00,4268.00
229082,5144,88283,"Ironman Canada",2007,40,30394,36016,19179,12801,3685,72.00,54.00,77.00,28.00,0.00,4268.00
253079,5083,48917,"Ironman World Championships",2010,45,30394,38574,19457,14370,4151,82.00,71.00,78.00,54.00,49.00,4865.00
215781,5141,88283,"Ironman Canada",2010,45,30394,36577,20052,12642,208920,67.00,46.00,71.00,34.00,0.00,4268.00
215328,5142,88283,"Ironman Canada",2011,45,30394,36710,19497,13193,3685,86.00,57.00,48.00,17.00,0.00,4268.00
34207,5013,67724,"Ironman Arizona",2009,40,30394,34904,18518,12234,3666,76.00,48.00,44.00,14.00,1160.00,2119.00
215798,5141,88283,"Ironman Canada",2010,35,30425,38393,19926,14390,210660,67.00,46.00,71.00,34.00,0.00,4268.00
216025,5145,88283,"Ironman Canada",2009,35,30425,37950,19347,14548,3662,82.00,54.00,82.00,28.00,0.00,4268.00
216294,5147,88283,"Ironman Canada",2008,30,30425,39156,19307,15372,4004,82.00,52.00,82.00,30.00,0.00,4268.00
34234,5013,67724,"Ironman Arizona",2009,35,30425,35734,18537,13035,3713,76.00,48.00,44.00,14.00,1160.00,2119.00
357170,5209,20398,"Ironman Coeur d Alene",2008,30,30425,38649,0,0,38649,71.00,53.00,94.00,41.00,2188.00,6517.00
229155,5144,88283,"Ironman Canada",2007,30,30425,39282,20120,14503,4150,72.00,54.00,77.00,28.00,0.00,4268.00
346843,5204,20398,"Ironman Coeur d Alene",2011,37,30425,37873,19703,13907,3813,71.00,39.00,81.00,25.00,2188.00,6517.00
36702,5018,67724,"Ironman Arizona",2007,30,30425,39827,20249,14722,4180,78.00,59.00,36.00,10.00,1160.00,2119.00
357869,5210,20398,"Ironman Coeur d Alene",2007,30,30446,42469,21203,15924,4772,68.00,46.00,71.00,37.00,2188.00,6517.00
147617,5114,89837,"Ironman Wisconsin",2006,30,30446,43708,22270,15764,4595,59.00,53.00,100.00,77.00,863.00,1916.00
215772,5141,88283,"Ironman Canada",2010,35,30446,35101,18821,12419,209400,67.00,46.00,71.00,34.00,0.00,4268.00
34258,5013,67724,"Ironman Arizona",2009,35,30446,36080,18193,13465,4013,76.00,48.00,44.00,14.00,1160.00,2119.00
37094,5020,67724,"Ironman Arizona",2006,31,30446,45133,21752,18140,4407,88.00,60.00,31.00,9.00,1160.00,2119.00
253084,5083,48917,"Ironman World Championships",2010,35,30446,38627,19914,13929,4124,82.00,71.00,78.00,54.00,49.00,4865.00
216320,5147,88283,"Ironman Canada",2008,30,30446,41385,20036,16992,3941,82.00,52.00,82.00,30.00,0.00,4268.00
36336,5015,67724,"Ironman Arizona",2008,30,30446,39272,19824,15019,3948,94.00,63.00,23.00,4.00,1160.00,2119.00
358888,5212,20398,"Ironman Coeur d Alene",2005,30,30446,46359,23015,18248,4326,78.00,48.00,87.00,26.00,2188.00,6517.00
357128,5209,20398,"Ironman Coeur d Alene",2008,30,30452,37403,0,0,37403,71.00,53.00,94.00,41.00,2188.00,6517.00
37002,5020,67724,"Ironman Arizona",2006,30,30452,39053,19547,15430,214860,88.00,60.00,31.00,9.00,1160.00,2119.00
231289,5146,88283,"Ironman Canada",2005,30,30452,37765,19180,14405,3621,88.00,53.00,67.00,21.00,0.00,4268.00
230761,5148,88283,"Ironman Canada",2004,25,30452,37937,19951,14105,3602,80.00,57.00,94.00,44.00,0.00,4268.00
34264,5013,67724,"Ironman Arizona",2009,30,30452,36180,19010,12910,3823,76.00,48.00,44.00,14.00,1160.00,2119.00
231938,5149,88283,"Ironman Canada",2003,25,30452,38933,20380,14638,213180,82.00,57.00,52.00,32.00,0.00,4268.00
36672,5018,67724,"Ironman Arizona",2007,40,30480,38035,19356,14084,4156,78.00,59.00,36.00,10.00,1160.00,2119.00
347830,5207,20398,"Ironman Coeur d Alene",2009,40,30480,38262,19607,13839,4473,60.00,48.00,87.00,55.00,2188.00,6517.00
37008,5020,67724,"Ironman Arizona",2006,40,30480,39778,19069,16083,4139,88.00,60.00,31.00,9.00,1160.00,2119.00
195490,5159,42697,"Ironman Switzerland",2006,40,30480,38578,19827,14393,4160,81.00,53.00,94.00,31.00,1339.00,5781.00
34292,5013,67724,"Ironman Arizona",2009,40,30480,36549,18262,13363,4482,76.00,48.00,44.00,14.00,1160.00,2119.00
357226,5209,20398,"Ironman Coeur d Alene",2008,40,30480,39109,0,0,39109,71.00,53.00,94.00,41.00,2188.00,6517.00
34468,5013,67724,"Ironman Arizona",2009,45,30656,38974,18704,15638,3932,76.00,48.00,44.00,14.00,1160.00,2119.00
148253,5112,89837,"Ironman Wisconsin",2005,42,30656,53914,27296,21241,3908,91.00,69.00,78.00,32.00,863.00,1916.00
36985,5020,67724,"Ironman Arizona",2006,42,30656,37450,19139,13669,3990,88.00,60.00,31.00,9.00,1160.00,2119.00
36314,5015,67724,"Ironman Arizona",2008,45,30656,37405,19092,13773,3868,94.00,63.00,23.00,4.00,1160.00,2119.00
37265,5019,67724,"Ironman Arizona",2005,41,30656,14400,19359,12742,3791,72.00,57.00,46.00,13.00,1160.00,2119.00
162636,5189,96766,"Ironman UK",2005,42,30656,41803,20227,16628,3870,73.00,48.00,100.00,41.00,246.00,7223.00
36953,5018,67724,"Ironman Arizona",2007,40,30656,56363,20929,29810,4102,78.00,59.00,36.00,10.00,1160.00,2119.00
36722,5018,67724,"Ironman Arizona",2007,35,30747,41362,20315,16414,4215,78.00,59.00,36.00,10.00,1160.00,2119.00
134368,5110,89837,"Ironman Wisconsin",2009,40,30747,47899,21037,21849,4310,83.00,48.00,100.00,37.00,863.00,1916.00
37041,5020,67724,"Ironman Arizona",2006,38,30747,42105,20226,16374,4795,88.00,60.00,31.00,9.00,1160.00,2119.00
